Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.086159974,-0.027956272,0.029982312,-0.052250415,0.19773856,0.4449425,-0.15688178,0.09679117,-0.06501349,-0.13432047,-0.18658666,0.3494084,-0.25654697,-0.043008532,-0.5098238,-0.16366202,0.1453141,0.5618627,0.26255003,-0.13576321,-0.042709015,-0.2033059,-0.1307071,-0.1235781,-0.021330463,0.06778185,0.017589886,0.16672519,-0.15709952,-0.18435115
-0.004968742,-0.25248462,-0.03324127,-0.115349,0.19356532,-0.032697503,0.029904034,-0.08803058,0.18290496,-0.1555942,-0.30195042,0.30847636,-0.41830027,0.006102611,-0.25180724,0.18280087,-0.25213295,-0.56536466,-0.13843356,0.19714414,-0.064414136,0.1508077,0.034924977,-0.08790906,0.08637825,-0.23273262,0.074530914,-0.14225522,0.00064472796,0.054482482
0.07197729,-0.31595826,0.15205981,-0.5336612,0.45373175,-0.015245493,-0.20010479,-0.5106385,0.12596588,-0.33656278,-0.622764,0.54230094,-1.050444,-0.01999765,-1.139263,0.07646541,-0.5489591,-0.81977105,-0.24588987,0.16583562,-0.08823526,-0.04595729,-0.085225165,-0.29947641,-0.04066487,0.023525024,0.13324134,-0.026882503,0.13572255,-0.05188168
0.032214526,-0.73649853,0.14097972,-0.5302706,0.15377714,-0.31663397,-0.114323296,-0.6828576,0.21058056,-0.34227794,-0.48542306,0.25329202,-0.66751045,0.046127338,-0.11989203,-0.10039435,-0.3178306,-0.7622514,-0.17273219,0.2601127,-0.19638816,-0.12786011,0.04099246,-0.104712725,0.17712359,-0.10608921,0.21520351,-0.09496728,-0.25231788,-0.028232576
-0.1841678,-0.0213275,0.19500652,-0.3391676,0.4562806,0.46997708,-0.07913918,0.13276921,0.053182073,-0.22411944,-0.20441805,0.61255175,-0.50495285,-0.10492986,-0.87792206,-0.15165935,0.13851714,0.8963952,0.34061313,-0.31495208,-0.12068652,-0.19621874,-0.21109204,-0.25522822,-0.0694912,0.31166422,0.028530793,0.11314027,-0.14920029,-0.26618522
-0.04032905,-0.2706073,0.33057967,-0.4548455,0.63746965,0.27061358,-0.23403002,-0.20227566,0.13565299,-0.2827529,-0.5435847,0.7963439,-1.1310346,-0.060013104,-1.440562,0.055365294,-0.4316148,-0.44959345,0.012508755,-0.012707496,0.058661655,-0.03965515,-0.1377457,-0.19081102,-0.13321005,0.034992494,0.123752505,0.17909083,0.1396728,-0.23111393
-0.02120508,-0.33013642,0.1271911,-0.2848243,0.5125661,-0.07666753,-0.087475374,-0.41984683,0.14448425,-0.31193054,-0.53664124,0.61825204,-1.0102532,0.109550476,-0.9418308,0.19339149,-0.76679105,-1.1933919,-0.23850551,0.28956723,-0.10535918,0.079119384,0.05911141,-0.026353184,-0.007114393,-0.0919394,0.105339505,0.010131119,0.31287235,-0.040731654
-0.08648127,-0.17446627,0.132332,-0.22557315,0.40078723,-0.0032244967,-0.036577746,-0.20106348,0.09402918,-0.26646554,-0.33323443,0.5524539,-0.7601326,0.019967169,-0.8576089,0.111143656,-0.4962232,-0.69593644,-0.11754742,0.12204368,0.0048745265,0.046460226,0.042853586,0.00627253,-0.09561745,-0.032914698,0.091081105,0.12210503,0.23368411,-0.100563355
-0.061747603,-0.047304332,0.040046494,-0.2249098,0.32620233,0.1460772,-0.10713009,-0.105384134,-0.061313756,-0.14080672,-0.23165357,0.3654609,-0.4110941,-0.10574026,-0.6690187,0.0003402513,-0.006522041,0.17278394,0.062614195,-0.08386637,-0.07730518,-0.10246346,-0.17875041,-0.21232747,-0.068350896,0.12383684,0.10316602,0.17859386,-0.021731088,-0.14049569
0.016599508,-0.29134405,0.025479928,-0.21997152,0.2894973,-0.11972616,-0.043754548,-0.2612553,0.13306737,-0.25340942,-0.2997127,0.3426295,-0.53870517,0.0046766764,-0.37099344,0.08467886,-0.3105365,-0.6313432,-0.16524535,0.14782093,-0.043954767,0.033894606,0.037488766,-0.06119221,0.07289835,-0.009614002,0.055124577,-0.008321447,0.06846792,0.013570514
-0.007270893,-0.26405603,0.13771673,-0.260827,0.32517102,0.055633515,-0.06939242,-0.18603867,0.16281015,-0.18399666,-0.30627957,0.34180436,-0.5942527,0.035758432,-0.6047711,-0.055274148,-0.2286704,-0.23788464,-0.05685847,0.090108424,-0.052532703,0.04796151,-0.023337703,-0.0518093,-0.009248085,-0.015762836,0.124518104,-0.06129596,0.096233584,-0.052993342
0.025344517,-0.18686527,-0.07939734,-0.12794332,0.28206927,0.05958962,-0.027994785,-0.13415559,0.06419085,-0.1828216,-0.16405946,0.21212696,-0.3357045,0.064837076,-0.28758502,-0.02835502,-0.22011909,-0.41075638,-0.0545204,0.04759966,-0.06639046,-0.09759685,0.085297205,-0.04515953,0.041657172,0.0039426945,0.020942507,0.028768972,-0.078371055,-0.13721
0.08829251,-0.32909763,-0.12366546,-0.062358905,0.2195085,0.05180768,-0.012904316,-0.0813679,0.09644919,-0.17862904,-0.1457779,0.25096306,-0.27120978,0.03720599,-0.04737533,-0.0536241,-0.23543592,-0.5924944,-0.11011278,0.056734614,-0.0090071075,0.02904513,0.010022733,0.055697717,0.14754136,-0.11412136,0.118080705,-0.045118287,0.022392724,-0.016853472
-0.0038736418,-0.46014607,-0.003527575,-0.30007127,0.43080282,-0.15132849,-0.06603246,-0.43566126,0.29065087,-0.39630058,-0.71849585,0.55293435,-0.88706326,0.101851955,-0.67753077,0.13199204,-0.5206362,-1.1607149,-0.3763233,0.27212,-0.025822673,0.20930977,0.08826307,-0.18220958,0.07173528,-0.18095188,0.14796638,-0.1902191,0.13935754,0.016452607
-0.07281887,-0.1779721,-0.051283248,-0.09765487,0.212572,-0.04029633,0.0091228075,-0.15802258,-0.031045683,-0.12023815,-0.14843526,0.2017685,-0.22820605,-0.020452805,-0.27771828,0.08505168,-0.18145044,-0.30597383,-0.04937201,0.1435437,0.008857499,-0.004783627,0.013126053,-0.10912437,-0.022486385,-0.0048709437,0.063417025,0.14845373,-0.034221683,0.04148438
-0.23416893,-0.036503695,-0.0066502513,-0.034464177,0.31167012,0.3772799,-0.0792054,-0.011490475,-0.16329578,-0.14606968,-0.1733717,0.38252437,-0.20831941,-0.18389434,-0.5906323,-0.13695951,0.10809106,0.5632916,0.2502223,-0.2377106,0.06405453,-0.19192713,-0.19006011,-0.31889096,-0.07044931,0.2066511,-0.020784456,0.23382558,-0.22787136,-0.15806986
-0.06327621,-0.40977597,0.1723991,-0.49001125,0.6368085,-0.15244156,-0.12631443,-0.62223715,0.30842716,-0.41403812,-0.84944713,0.9231052,-1.5102779,0.07802767,-1.4925115,0.20353283,-1.0113575,-1.5445924,-0.41704926,0.34378922,-0.061282113,0.118580654,0.15565327,-0.19514105,-0.094215035,-0.04062833,0.18303128,0.040430572,0.29341692,-0.12954606
-0.05018639,-0.1084715,0.033840932,-0.15314293,0.22629298,0.19752851,-0.07483441,-0.002838022,0.02500923,-0.08689695,-0.13510424,0.27493694,-0.32555482,-0.047320973,-0.44457793,-0.034744754,-0.010839034,0.122859865,0.10623432,-0.071081474,0.037125174,-0.10874704,-0.09674893,-0.11827187,0.009568377,0.100238666,0.029973883,0.07478567,0.03880284,0.013137231
-0.0168494,-0.27469957,-0.08486609,-0.06468908,0.22114983,0.060361065,-0.07239941,-0.072252296,0.08649803,-0.18474786,-0.22963545,0.28848752,-0.34955847,-0.036096953,-0.35505065,0.0504032,-0.20299746,-0.48227966,-0.05877528,0.110514954,0.040615596,0.011973027,-0.034135804,-0.031895444,0.03918588,-0.048536442,0.13496985,0.054076966,0.10270297,0.11128477
-0.025522957,-0.3363874,-0.02133399,-0.22831215,0.35240355,-0.20386457,-0.103105366,-0.32256812,0.29300147,-0.22511329,-0.4823508,0.5828095,-0.9019412,0.01700699,-0.85838664,0.14300385,-0.6111515,-1.0823807,-0.2933449,0.25325608,-0.0796588,0.11807364,0.068055786,-0.0705131,0.013582645,-0.16455308,0.088435605,-0.09467655,0.27332443,-0.02875767
-0.027190471,-0.19613346,-0.0691056,-0.13005178,0.34724337,0.33391827,-0.01250416,-0.08735089,0.09236852,-0.17589591,-0.18185218,0.27054483,-0.30620262,0.050200503,-0.38390583,-0.16814403,-0.04755656,0.031563047,0.034492098,0.002540211,0.013931563,-0.123914935,-0.07486193,-0.16638131,0.015782613,0.06933991,0.059358694,0.007681085,-0.12440728,-0.021996971
-0.1213531,-0.09069112,0.0075416258,-0.055809423,0.19531463,0.20217347,-0.039629996,-0.04602253,-0.0002614376,-0.08723476,-0.15694237,0.24452059,-0.21183822,-0.086967506,-0.43444955,-0.10051476,-0.021134188,0.16970797,0.08015741,-0.035289045,0.030294683,-0.08389253,-0.0773933,-0.08840864,-0.057084557,0.05740378,0.046091653,0.11974215,-0.023591569,-0.085134454
-0.08521415,-0.600524,0.1732033,-0.5648064,0.60216945,-0.10130201,-0.15270033,-0.6382414,0.13755304,-0.529349,-0.6081362,0.4989404,-0.86218107,0.07757339,-0.8938829,-0.1479591,-0.5470069,-0.82571346,-0.18093129,0.29443517,0.011323498,-0.23882745,0.052915376,-0.25264302,-0.015231773,0.11687621,0.27631655,0.12052823,-0.04733221,-0.19992436
0.055416953,-0.30926466,0.0648783,-0.36555663,0.41156486,-0.057955842,-0.09054537,-0.40236852,0.16771927,-0.37813056,-0.410243,0.523237,-0.7975329,0.1496813,-0.7363464,0.12234857,-0.6306861,-1.0706478,-0.30675846,0.26318365,-0.2569053,0.0019272249,0.12643994,-0.14467694,0.09328585,-0.17072178,0.08857579,-0.0854498,0.14882535,-0.05355829
-0.13713615,-0.066441715,-0.18370846,0.17456365,0.20748049,0.16617389,-0.10318848,0.18366884,0.020771641,-0.013998121,-0.120853715,0.23119535,-0.095420375,-0.29614094,-0.15744875,-0.027544748,0.02481702,0.17281932,0.1589994,-0.17552815,0.12454782,-0.08864002,-0.110769026,-0.07797991,0.117996946,0.11397591,-0.044347234,0.21574739,-0.12182442,0.06555084
-0.060842298,-0.8139145,0.2155297,-0.7239948,0.63291204,-0.44045562,-0.18529904,-1.1245437,0.43510213,-0.5887421,-1.0523641,0.86777925,-1.5356998,0.093916155,-1.1465068,0.060402617,-0.98243433,-1.7347013,-0.5430971,0.46582606,-0.12059883,-0.045834973,0.09311896,-0.30006054,0.03266364,-0.046680138,0.2915986,-0.06275148,0.04481044,-0.11764677
0.012835271,-0.28162438,-0.025736036,-0.218561,0.36947876,0.049899902,-0.0041210353,-0.19339196,0.16998973,-0.23096375,-0.39402622,0.50710326,-0.73606104,0.075064056,-0.73810345,0.13321136,-0.5099469,-0.8346744,-0.24211417,0.20372483,-0.07816009,0.12213896,0.022868745,-0.058248304,0.051957063,-0.19163865,0.054016273,-0.16318727,0.25092554,0.013574956
-0.0035731408,-0.35447913,0.051533565,-0.31010622,0.3217785,-0.073485285,-0.029010518,-0.38542256,0.11964349,-0.26962876,-0.37600952,0.30779937,-0.63420844,0.0013511819,-0.53525364,0.070051655,-0.36289254,-0.6587163,-0.18209364,0.12460453,-0.07391459,0.08451381,-0.04061615,-0.0673851,-0.03997448,-0.05153913,0.13933508,-0.025435187,0.08464812,0.01762955
-0.100399695,-0.09727314,0.11830527,-0.30740958,0.4211691,0.42054555,-0.119195975,-0.1203152,-0.07521224,-0.14941227,-0.4277205,0.52101666,-0.5352916,-0.113793425,-1.0073527,-0.07370568,-0.009073603,0.30922833,0.20450953,-0.028682103,0.024528578,-0.2231492,-0.14442718,-0.32544255,-0.09195455,0.18876189,0.03311749,0.1878994,-0.011578319,-0.1383142
-0.021056037,-0.45000315,0.06919878,-0.2650402,0.3280125,-0.04788402,-0.09979842,-0.4779201,0.23817706,-0.27211866,-0.512715,0.3532196,-0.6545027,0.05668057,-0.47026712,-0.07216879,-0.3466588,-0.6568384,-0.1924332,0.27696663,-0.21962667,-0.013723266,-0.009206573,-0.114523105,0.05309155,-0.09505443,0.18009613,-0.16847627,0.006316464,-0.056921974
0.0113427015,-0.67246264,0.13486703,-0.5907148,0.4896029,-0.1875214,-0.10803255,-0.8009071,0.068277076,-0.49641946,-0.52232885,0.43843123,-0.8835058,0.12996651,-0.5995767,-0.1290433,-0.4870844,-0.9171525,-0.33372074,0.21433112,-0.1751726,-0.14238663,-0.026318582,-0.16499412,0.08789107,-0.01828561,0.2855802,-0.051422752,-0.17324342,-0.10995082
-0.074072056,-0.23564775,0.11210498,-0.21207091,0.3650979,0.16126306,-0.10012613,-0.2198744,0.057202876,-0.22699067,-0.2955104,0.44302422,-0.5068726,0.0128202345,-0.61653906,-0.013774951,-0.20413102,-0.29474682,0.044014458,0.10895046,-0.08927276,-0.12885967,-0.041483056,-0.25755295,-0.021182725,-0.007067547,0.118054956,0.062054973,0.015033889,-0.021981107
-0.09768564,-1.3715179,0.49231276,-1.3665391,0.7687888,-0.8593641,-0.20185603,-1.8082972,0.6298834,-0.88682103,-1.4364722,0.8212221,-1.7605247,0.21792753,-0.9377402,-0.16976619,-1.0633126,-2.035187,-0.689645,0.5822356,-0.31450596,-0.16013765,0.13231972,-0.44739473,0.19534859,-0.12109662,0.50654614,-0.25123382,-0.6110652,-0.12463733
-0.07337941,-0.14013354,0.016832562,-0.22444788,0.26241183,-0.034829307,-0.08342637,-0.0929636,-0.068639606,-0.2509638,-0.25425696,0.40680176,-0.43515077,-0.13093619,-0.6490141,0.062275015,-0.23428081,-0.24235703,0.028955754,0.111751884,-0.123337045,-0.07338616,-0.038564388,-0.22486156,0.009159996,-0.07868234,0.050009083,0.085569635,0.07619966,0.014700273
0.088328496,-0.36145812,0.15419409,-0.30090657,0.39508688,-0.09314016,-0.026459355,-0.29975843,0.20437984,-0.25346246,-0.42708436,0.54113126,-0.916922,0.03312323,-0.76708996,0.22978686,-0.65145177,-1.0765224,-0.37814,0.23366734,-0.05567515,0.23312047,0.038999625,0.0133409435,-0.0073775477,-0.16414675,0.17509352,-0.081077024,0.19554016,0.0019169189
-0.14475523,0.023577444,0.096471824,-0.24738504,0.37508067,0.4983563,-0.15261501,-0.017769387,-0.1638392,-0.049520962,-0.16993274,0.52598125,-0.3724535,-0.20303725,-0.80689335,-0.087513365,0.31070852,0.9281633,0.40382805,-0.22362174,-0.31694257,-0.3050695,-0.20369364,-0.53457826,0.0062040915,0.30456787,0.090328425,0.111517265,-0.13415852,-0.2244733
-0.004072507,-0.8421711,0.12604417,-0.793854,0.6174856,-0.6338005,-0.32390353,-0.9601475,0.53958243,-0.64240474,-1.1322765,0.8095298,-1.6030837,0.0058263806,-1.3515506,0.26579708,-1.0414041,-1.9730852,-0.5490893,0.5633598,-0.122134514,0.062757134,0.004661294,-0.34283617,0.06233102,-0.09935189,0.09347132,0.1304205,0.031286404,-0.010574913
0.015608697,-0.40631795,-0.03827232,-0.44106993,0.36005995,-0.22846702,-0.03335484,-0.45386657,0.21103738,-0.4169574,-0.7226176,0.54312193,-0.8550682,-0.05897529,-0.8089682,0.28959122,-0.6733424,-1.1876621,-0.29546428,0.42258567,-0.0975399,0.07224899,-0.009239348,-0.24027164,0.045908194,-0.19673578,0.098759696,-0.0032396386,0.10532297,0.110846795
-0.101539366,-0.26230836,0.17502461,-0.43081874,0.60781336,0.534786,-0.02511876,-0.30570474,-0.22639056,-0.2200708,-0.34116426,0.5735943,-0.5441227,-0.0069570043,-0.8796961,-0.21810873,0.083179496,0.62897456,0.3574868,-0.10816093,-0.17032744,-0.5165428,-0.1907998,-0.7079433,0.011314961,0.3079167,0.24255274,0.2144516,-0.4312564,-0.28627768
0.14721085,-0.2743013,-0.28559673,0.10605381,0.09499866,0.19145142,-0.061257042,0.12345519,0.30168858,-0.00094473176,0.1360411,0.23254257,-0.27267346,-0.07719942,-0.11424126,0.0012952428,-0.22624958,-0.47138488,0.009446792,0.13675353,-0.09671413,0.23166166,-0.052418463,0.28757378,0.20372887,-0.31798682,0.097516015,-0.2604196,0.17704658,0.053485423
0.0015953565,-0.88034123,0.32971802,-0.8459864,0.5532602,-0.6176037,-0.1506372,-0.9064713,0.53440905,-0.5279936,-1.089059,0.7349733,-1.3088336,0.09542303,-0.89718425,0.07176202,-0.7124669,-1.642143,-0.41355747,0.37613118,-0.11412492,0.13305126,0.06642345,-0.17128383,0.014167927,-0.17584534,0.16636106,-0.06265682,0.056051742,0.019849392
-0.008606366,-0.21291262,-0.27118888,0.13802038,0.09095827,0.2436997,-0.056962855,-0.07716618,-0.19649981,-0.01328331,0.03414241,0.16233557,-0.17788161,-0.12841251,0.0015203655,-0.18092227,-0.10984961,-0.13048096,-0.007591162,0.041988205,-0.088502064,-0.020600416,0.059792712,0.071922965,0.13199836,-0.07806706,0.18005264,-0.013540549,-0.087264836,-0.12163336
-0.10854232,-0.1587085,-0.058744784,-0.026455555,0.21347076,0.15558635,-0.062992245,-0.054767672,-0.04446123,-0.13042277,-0.1647384,0.25990582,-0.26018882,-0.16488478,-0.25949392,-0.06667711,-0.032398794,0.096338816,0.046867512,0.07922509,0.046597246,-0.107706346,-0.08097175,-0.10545156,0.0058177225,-0.092318475,0.038519356,0.095207736,-0.111711726,-0.027224135
-0.036877643,-0.53289384,0.34451878,-0.7026336,0.86446124,-0.31404832,-0.046496168,-0.8414423,0.4714428,-0.63561326,-1.261444,1.2059215,-2.2073233,0.013124866,-2.0644672,0.3819083,-1.4930078,-2.2597046,-0.6244116,0.44731435,-0.034716353,0.26867464,0.1458603,-0.05273258,-0.12959644,-0.1621412,0.20965296,-0.049561184,0.57856756,-0.071754545
-0.12187663,-0.36387378,0.20409648,-0.43018734,0.56757313,0.03394806,-0.1484283,-0.4688937,0.14773993,-0.39620793,-0.59612286,0.6509495,-0.94842356,0.03428086,-1.0890653,-0.025365956,-0.50808096,-0.7719877,-0.11451669,0.20256193,0.03862391,-0.1621102,0.03862309,-0.22634059,-0.092006505,0.09628816,0.15905938,0.17985049,0.11728202,-0.07252598
-0.10258717,-0.0771242,0.04003415,-0.104131445,0.26250568,0.21084046,-0.069833316,0.09111348,0.07549361,-0.059485424,-0.097537495,0.3553745,-0.31602105,-0.049238496,-0.45508745,-0.07552628,0.02909528,0.16132553,0.07487369,-0.12605466,0.020199275,-0.04314231,-0.14221314,-0.03972687,-0.00544534,0.08131364,0.031387553,-0.025598425,0.04244819,-0.11051114
-0.011326144,-0.3634181,0.23586062,-0.5580204,0.5957772,-0.1530868,-0.14583127,-0.54949224,0.114194274,-0.51569813,-0.9097421,0.83868474,-1.3676245,-0.05344936,-1.5233077,0.23200193,-0.90400773,-1.2081127,-0.2636363,0.3999524,-0.008606687,-0.0025840597,0.0477945,-0.13438763,-0.09210587,0.020111391,0.119113535,0.14344962,0.31823778,-0.045145802
-0.03540092,-0.55811566,0.21987566,-0.4514928,0.6760945,-0.2501855,-0.12180029,-0.72889304,0.4481902,-0.41942322,-0.7982837,0.8887937,-1.5232071,0.15352185,-1.4205866,0.07742454,-0.9919103,-1.5979013,-0.44038346,0.42758465,-0.09800868,0.15993449,0.23520327,-0.042345297,-0.07304274,-0.03181531,0.22700284,-0.10121585,0.39571697,-0.09787272
-0.01822373,-0.087362364,-0.19028647,-0.021292815,0.19656359,0.29645696,-0.09762143,0.17338155,0.16032131,-0.072247915,-0.007361787,0.28467143,-0.2832884,-0.119758576,-0.3231961,-0.10812617,0.009553524,0.20108293,0.08554718,-0.21630293,0.03369981,-0.068832465,-0.14999522,-0.025233112,0.039698664,0.07188692,0.05186314,-0.0535115,-0.086535625,-0.083739825
-0.004146199,-0.13482375,-0.2543701,0.098705925,0.12797867,0.09205497,-0.09609256,-0.003393926,0.024853926,-0.07703079,-0.09164456,0.083957285,0.0025873724,-0.060545314,-0.03278649,0.02546986,0.011103921,-0.078621425,0.10658674,0.054497022,-0.060164537,-0.033403445,-0.009403765,-0.11901506,0.11065433,-0.079584524,0.0007895258,0.12411806,0.03251287,-0.0004412271
-0.10726565,-0.096452415,-0.076527715,-0.029034691,0.18019435,0.19975284,-0.036934674,0.042448923,0.010542942,0.0090859635,-0.06980391,0.22208886,-0.119264916,-0.08523656,-0.32391375,-0.030901209,0.06344095,0.17769937,0.12319247,-0.062495764,-0.015370243,-0.057116084,-0.13057578,-0.1695721,-6.534613e-05,0.03737378,-0.022557411,0.051723454,-0.09305209,-0.036383018
-0.0065053487,-0.25994402,0.08302505,-0.3845303,0.26797077,0.1453328,-0.13130149,-0.24825749,0.02627876,-0.21009326,-0.309191,0.34163985,-0.49948868,-0.059606973,-0.7047291,-0.0535469,-0.074474454,-0.022372272,0.040282637,-0.054208387,-0.09727278,-0.1582324,-0.14570239,-0.26599857,0.038950246,0.09252636,0.13709874,0.022578418,-0.0575729,-0.06385773
-0.028598022,-0.1625943,0.100932255,-0.43603894,0.34036943,0.20449144,-0.12234564,-0.27755076,-0.03956747,-0.30052704,-0.49171764,0.5152333,-0.61118436,-0.003986249,-0.8297282,-0.08249994,-0.20682098,-0.021753423,0.008387156,0.090777434,-0.090858266,-0.200639,-0.0081889685,-0.27250636,0.025010308,0.07943857,0.11400628,0.05057208,0.04366158,-0.08734674
-0.0455552,-0.22897373,0.033658925,-0.21552727,0.26626277,0.28469208,-0.03638988,-0.20416844,0.045426466,-0.17542943,-0.18836522,0.3216632,-0.34197813,0.041760772,-0.5063489,-0.18527976,-0.05420552,0.22899926,0.15546018,0.10520327,-0.033453956,-0.2609085,-0.02934664,-0.20975076,-0.03591349,0.08722051,0.13171892,0.11343628,-0.09458482,-0.13186817
-0.12380237,-0.109165676,-0.13893875,0.048558094,0.23190297,0.23532823,-0.08726786,0.11529696,-0.030627102,-0.021957867,-0.10948597,0.20662655,-0.029116873,-0.20208764,-0.2642003,-0.015446034,0.096931756,0.26304284,0.20467618,-0.055123866,0.04738017,-0.16689451,-0.15726684,-0.24157707,0.041727312,0.10617794,0.010791813,0.29525217,-0.09493364,0.004458542
0.0004938736,-1.4369001,0.5073889,-1.4855216,0.90500253,-1.0128334,-0.23265088,-1.7762941,0.6004939,-0.9305555,-1.7603276,1.132899,-2.2662804,0.21510683,-1.6017683,0.21876577,-1.5612613,-2.761266,-0.87913275,0.67926073,-0.28504032,0.038744114,0.06123527,-0.35633618,0.027280483,-0.21115108,0.3334429,-0.17353989,-0.086426035,0.011167569
0.022416763,-0.2140642,-0.08487124,-0.06602421,0.16794749,-0.014954158,-0.056531623,-0.029575512,0.12141626,-0.1333869,-0.23091678,0.2264555,-0.30894852,-0.060126495,-0.23221397,0.061936487,-0.15468416,-0.4277755,-0.097338445,0.057263657,-0.0068958476,0.0362648,0.027621964,-0.006727536,0.064642884,-0.036394812,0.07587981,-0.021235783,0.041469477,0.08599363
-0.031721987,-0.2195254,0.09905774,-0.25073144,0.27104464,-0.046683073,-0.04184842,-0.33353913,0.08477619,-0.23953968,-0.34441617,0.32075173,-0.43458092,0.028114455,-0.43507963,-0.009218479,-0.29946655,-0.5258541,-0.108983815,0.1458539,-0.10150281,-0.08972098,0.040826656,-0.169699,0.038803335,-0.037911005,0.1254123,-0.057989236,0.05220655,-0.06552424
0.018941613,-0.11959432,-0.14001541,0.04760805,0.08752054,0.16918738,-0.043001316,0.13738832,-0.03620138,-0.008440862,0.07056412,0.07893189,-0.10887027,-0.15380636,-0.0012246929,-0.10919383,0.06147426,0.07848481,0.048258014,-0.03779308,-0.005053863,0.0073466823,-0.043314397,0.12714192,0.12786488,-0.051226594,0.035657477,0.011819266,-0.08892573,-0.009492375
0.017708106,-0.28498125,-0.01885697,-0.17098275,0.23551805,0.08286038,-0.10209365,-0.15272066,0.14175597,-0.15966593,-0.20936154,0.40357205,-0.5497083,-0.0061773476,-0.54416996,0.003052777,-0.29206774,-0.4219319,-0.027808232,0.060217973,-0.14765728,0.023094276,0.028115736,-0.016797163,0.06705713,-0.03830152,0.16212095,-0.1416962,0.23940492,-0.000723226
0.07270259,-0.62076247,0.22826217,-0.6737023,0.5214797,-0.16987747,-0.17891257,-0.74928916,0.23776135,-0.4600292,-0.84259343,0.6189887,-1.136452,0.003704953,-1.281991,-0.06328017,-0.64869654,-0.89146006,-0.18984483,0.18062331,-0.171734,-0.15293196,-0.013854632,-0.49425203,0.014751669,0.016065847,0.122773565,-0.03104297,-0.0062923324,-0.061755493
0.072108075,-0.18211126,0.0076374356,-0.17176306,0.3387813,0.25335646,-0.103221245,-0.09181736,0.10168492,-0.19569714,-0.19276936,0.46146828,-0.4124037,0.17796965,-0.5029286,0.010788486,-0.19694301,-0.31696898,0.033303156,0.009117477,-0.059164003,-0.15665163,-0.037900757,-0.17456576,0.10800915,-0.093137845,0.12546962,-0.08392182,0.05314177,-0.012508158
-0.08035395,-0.0619182,-0.0033966673,-0.11220144,0.21890844,0.16013156,-0.076769516,-0.009614594,-0.019473448,-0.058176387,-0.14980204,0.23746662,-0.17200398,-0.08387308,-0.43930197,0.034333296,0.051336054,0.2233428,0.15164949,-0.11889774,-0.06735004,-0.14681795,-0.11275336,-0.26974732,-0.0079458635,0.17039551,0.049385626,0.18871081,-0.06749253,-0.10441046
-0.042440753,-0.11227452,0.03846889,-0.3703837,0.303437,0.27908024,-0.1855492,-0.03445784,0.06500312,-0.14056776,-0.25329107,0.43249777,-0.4311016,-0.15680818,-0.8345118,-0.07321532,0.10002033,0.19141531,0.18372123,-0.15124445,-0.09371999,-0.17832263,-0.20427895,-0.29872057,0.09799345,0.10273913,-0.018922202,0.094755225,0.11627451,-0.08822135
0.033274904,-0.17199345,0.056436393,-0.24125554,0.43142274,0.1457442,-0.12050422,-0.21127814,0.15340595,-0.18951623,-0.33726323,0.5081917,-0.6844395,0.090255156,-0.7311291,0.059417445,-0.3254035,-0.6292654,-0.18096377,0.12932797,-0.21663944,0.012263654,0.0017001028,-0.088948175,0.030954035,-0.082959816,0.11190386,-0.104896724,0.26151446,-0.06592282
0.019207122,-0.37498063,0.15213759,-0.41857955,0.38753566,-0.29504564,-0.09731673,-0.5145315,0.24924913,-0.33528423,-0.6305264,0.5653776,-1.0778352,0.033549,-0.959766,0.038631015,-0.6686567,-1.0938286,-0.30248567,0.21601176,-0.09660292,0.09074565,0.085245274,-0.093609996,-0.043945145,-0.01058997,0.043261994,0.0823745,0.18306753,-0.070370115
-0.07142127,-1.1572653,0.3161584,-1.0867791,0.89572155,-0.8112888,-0.3357552,-1.5916632,0.8180924,-0.8835877,-1.6863248,1.2939067,-2.4128304,0.12011411,-1.9066867,0.2699713,-1.6252227,-3.0362744,-0.99232763,0.72556853,-0.16760567,0.15359199,0.08351433,-0.40589556,-0.006628984,-0.24546,0.2823973,-0.08729036,0.18975164,-0.045664318
-0.08220091,-0.45334983,0.2653358,-0.67910707,0.6510055,-0.2116323,-0.11580437,-0.7607187,0.23792166,-0.53010213,-0.8850117,0.8334795,-1.314072,0.00040841894,-1.3525144,0.07162273,-0.9166532,-1.3497611,-0.21749479,0.39646876,0.05433423,-0.07293369,0.08531002,-0.25898454,-0.116165176,-0.004617603,0.12899874,0.11238714,0.24387878,-0.010048812
-0.015654963,-0.35562474,0.055071943,-0.38310322,0.39712656,-0.14929564,-0.11272916,-0.50085443,0.08276667,-0.3258256,-0.6773468,0.50110555,-0.79087293,-0.113581486,-0.92110455,0.17188452,-0.5502524,-0.8908962,-0.19455235,0.31171992,-0.073142484,-0.03125264,-0.040660165,-0.4107216,-0.037511583,-0.054889575,0.09252931,0.1431696,0.027619626,-0.07138012
-0.22661686,-0.017587576,-0.016502058,-0.09216811,0.35874617,0.42006925,-0.09753504,-0.039465014,-0.14702408,-0.050650544,-0.1400736,0.40085295,-0.2834573,-0.24773516,-0.75260466,-0.20476507,0.2291777,0.73283535,0.24892342,-0.18539794,0.02318146,-0.21637845,-0.17823477,-0.3259388,-0.016620059,0.1465955,0.08473075,0.2910337,-0.16339618,-0.27416718
