0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.044042874,-0.13252482,0.08774258,-0.4684934,0.33182552,-0.42510393,-0.08362615,-0.08664033,0.102512054,-0.24210562,-0.5805297,0.55304426,-0.50297475,-0.06748919,-1.0499635,-0.13413703,-0.15601406,-0.9003475,0.047011063,-0.03630483,0.34431025,0.34618363,-0.18466227,0.13714738,-0.08560699,-0.0007981402,-0.17310558,0.14586888,0.11406413,0.18044443
-0.082497105,-0.015155425,0.05852189,-0.010750321,0.08502997,-0.09315637,0.047504015,-0.08684623,-0.18695563,0.10476525,0.0284087,0.07016842,-0.025403976,-0.16293557,-0.2802398,-0.030530585,0.18767528,-0.15206595,0.111378536,-0.15744546,0.2036198,0.35868528,-0.1990515,0.029152453,0.033695642,-0.013223432,0.013789651,-0.092570364,0.13777332,-0.1197613
0.039756574,-0.15554883,-0.040523916,-0.49107268,0.13142483,-0.3780669,-0.09445046,-0.19968997,-0.00462449,-0.06452617,-0.43830404,0.34223765,-0.33755428,-0.1489669,-0.8967308,0.01806955,-0.18833162,-1.0283092,0.015747327,-0.005127907,0.46427053,0.464259,-0.26900846,0.104241885,-0.08026502,0.017529743,-0.2365452,0.1407565,0.08451906,0.19074766
0.058186464,-0.31658146,0.23517746,-0.96900153,0.23220651,-0.84308857,0.021295749,-0.7224625,0.15529267,-0.36502272,-1.4309499,0.56644803,-1.1650976,-0.1549966,-1.3278075,-0.06497091,-1.1096374,-2.9979508,-0.6723887,-0.071536005,0.49760428,0.46282464,-0.0971364,-0.41794226,-0.02587496,-0.24275044,-0.32306314,-0.51295775,-0.33488843,0.30045152
-0.04752028,-0.098037146,0.108272016,0.050644774,0.042078763,-0.111727454,0.04944084,-0.07550375,-0.123367734,0.044474028,0.0019187094,0.09444755,-0.098508224,-0.12568732,-0.26457292,-0.03771369,0.029227998,-0.2507758,0.055933215,-0.14547311,0.05372601,0.2588609,-0.14951202,-0.06290582,0.010243814,-0.05613283,0.059092846,-0.16860518,0.09097592,-0.070290804
0.030230228,-0.15374911,0.19200872,-0.40835625,0.23906437,-0.32966864,0.059705652,-0.2927022,0.004300007,-0.20222908,-0.566087,0.41466066,-0.58354914,-0.14048645,-0.9631584,-0.14693627,-0.30085564,-1.161794,-0.108156994,-0.10328709,0.21187153,0.2259656,-0.17874025,-0.04083269,-0.020343918,-0.060464375,-0.1083358,-0.056492604,-0.029219707,0.12680914
-0.025913684,-0.20218602,0.18709758,-0.5041341,0.12875538,-0.7726158,0.0029511116,-0.47771972,0.03253635,-0.17696396,-1.1906412,0.72397065,-1.0939908,-0.16838379,-1.6534427,0.013357918,-0.95455664,-3.0012126,-0.54089713,0.08453192,0.68576866,0.68122095,-0.10058556,-0.28302976,-0.07902976,-0.121382974,-0.42947012,-0.23319921,0.06750102,0.15396288
-0.03837346,-0.123279445,0.17894666,-0.17585498,0.123087,-0.18026242,-0.0035468237,-0.17782249,-0.07123325,-0.0087688,-0.32251891,0.2915303,-0.3568182,-0.10018297,-0.6443867,-0.0675756,-0.12852691,-0.7224122,-0.0531115,-0.032046847,0.25170243,0.2684905,-0.15138903,0.027737366,-0.090134285,-0.0056107324,-0.061003,-0.04414714,0.0883807,0.059411548
0.033613797,-0.15201987,0.07333173,-0.3336991,0.030945066,-0.34152675,0.00492067,-0.24908721,0.012623439,-0.036311936,-0.41075262,0.30330446,-0.35795435,-0.113977134,-0.7913296,0.0033044342,-0.23864485,-1.0702472,-0.05989798,-0.0023118714,0.30052537,0.49791932,-0.21044546,-0.07602216,-0.04682556,0.002451166,-0.09310112,0.029469484,0.06933738,0.037285604
-0.010276194,-0.06955876,0.23307401,-0.28715354,0.31091997,-0.2590162,-0.017599404,-0.18831299,-0.13893823,-0.10085823,-0.5116315,0.4320999,-0.47501284,-0.14297186,-0.9713388,-0.07524465,-0.11830882,-0.6144937,0.16931029,-0.15145706,0.24983703,0.29396957,-0.1352955,0.020939413,-0.12784784,0.00047028996,-0.05347147,-0.09504831,0.1840153,0.060933463
0.053850807,-0.23330158,0.21129434,-0.73961216,0.55525017,-0.75435424,-0.06446673,-0.19832557,0.22843942,-0.35106283,-1.0532614,0.781539,-0.74883205,-0.1076272,-1.7043147,-0.24727388,-0.31200883,-1.5633143,0.014544745,-0.09338605,0.5556039,0.61271846,-0.31270513,0.036994334,-0.2031913,-0.0030485755,-0.21004894,0.38623455,0.12258245,0.22026585
-0.031866267,-0.40994024,0.15581143,-0.7832167,0.16542989,-0.9285342,-0.0015946217,-0.69260025,0.07301916,-0.3314294,-1.3198327,0.8331936,-1.3641169,-0.17692374,-1.7794741,0.08459448,-1.2231203,-3.4311173,-0.81461257,0.10266636,0.62709624,0.7180186,-0.12853038,-0.21823451,-0.08499245,-0.10094507,-0.5668232,-0.14584003,-0.052723836,0.2780617
0.05901639,-0.15732276,0.18138163,-0.2914133,0.23963986,-0.37423664,0.075334735,-0.18073484,-0.088469274,-0.16285019,-0.5988457,0.4101271,-0.54916036,-0.08996263,-1.0161533,-0.21084704,-0.36284202,-1.3464472,-0.19898163,-0.17014831,0.36922446,0.34522253,-0.13536288,-0.16300009,-0.03573025,-0.13276677,-0.08065063,-0.30748835,-0.102815196,0.06939707
0.24447143,-0.94627684,0.30386895,-1.7406392,0.3831059,-1.110414,0.106783815,-1.3194518,0.24318197,-0.66034293,-1.3892413,0.6436609,-0.9062788,-0.26676303,-1.1921899,-0.17241193,-0.52390045,-2.1511867,-0.5951777,-0.1340859,0.4721365,-0.019865282,0.055644743,-0.03953661,0.0580585,-0.34318265,-0.46760666,-0.68557787,-0.7851977,0.40581065
-0.21838273,-0.032531664,0.13109238,-0.027435489,0.14035523,-0.06942507,0.00048320275,-0.110309325,-0.33702454,0.103596754,0.07493994,0.01615554,0.013819185,-0.1425663,-0.3048022,0.10795034,0.25525954,0.015411049,0.14981712,-0.24140227,0.21562283,0.58992916,-0.2879646,-0.030677542,-0.027433326,0.076842934,-0.036164112,-0.098682195,0.23042153,-0.20332517
0.11014375,-0.19005235,0.3015335,-0.8158297,0.4328717,-0.6065282,-0.0027459804,-0.32565007,0.11766177,-0.3955406,-1.0144385,0.8012521,-0.7751304,-0.25328544,-1.7285947,-0.2737072,-0.21956126,-1.4775624,-0.064695425,-0.25076598,0.44479817,0.49952492,-0.29421628,-0.10276494,-0.2582468,-0.0099527445,-0.14245097,0.43591106,0.08169289,0.058720663
-0.10408277,-0.008809608,0.09632991,0.06264463,0.0948521,-0.1196171,0.07413702,0.00015237625,-0.22583134,0.04602535,0.16860846,0.07627516,0.0043536955,-0.12428624,-0.18471928,-0.033563476,0.111361966,-0.13107826,0.021760734,-0.15194377,0.1484624,0.3615535,-0.16729955,0.08556203,0.07281124,-0.032212354,0.09552546,-0.10981759,0.055341747,-0.10782475
0.15491764,-0.8089376,0.6546987,-1.6015636,0.5274955,-1.699138,-0.14389311,-1.3143375,0.5080353,-0.71038556,-2.17817,1.27048,-2.0022826,-0.15105624,-2.5753906,-0.107703604,-1.6642188,-4.8318067,-1.0558162,0.124269366,0.72837055,1.0784153,-0.13403113,-0.3414314,-0.1722492,-0.15108632,-0.8794653,-0.42147508,-0.19938967,0.38296533
-0.07576852,-0.0972614,0.11558427,-0.10492598,0.04992706,-0.18994404,0.10025637,-0.1609659,-0.09937116,-0.058483817,-0.29004848,0.18332224,-0.33247867,-0.10235102,-0.5522605,-0.042610656,-0.29297906,-0.9772529,-0.16888864,-0.043469906,0.16085874,0.24520382,-0.112241626,-0.13272823,-0.065470375,-0.05347286,-0.011090546,-0.11959076,-0.023943452,0.04046507
0.05970997,-0.21303125,0.3268561,-0.44808567,0.38092414,-0.26558408,0.10970077,-0.3171462,-0.05933047,-0.22122626,-0.60209054,0.42240614,-0.55249304,-0.17485335,-1.0688856,-0.18820834,-0.35197794,-1.1032691,-0.1277835,-0.106000036,0.34936798,0.23962675,-0.17317024,0.10043568,-0.13785224,-0.045543626,-0.10459189,-0.2623011,0.00969334,0.19849227
0.09802801,-0.27385175,0.22814927,-0.68964624,0.25774416,-0.6351273,0.05857628,-0.4870416,-0.0029231922,-0.32166398,-1.0462798,0.51054776,-0.90280604,-0.24923095,-1.1816744,-0.025996545,-0.7303323,-2.1260285,-0.32173797,-0.10676095,0.42707548,0.38775977,-0.16160664,-0.26168755,-0.09524609,-0.12054978,-0.3014454,-0.15196094,-0.19889618,0.26451242
0.048258588,-0.302263,0.4135531,-0.5186892,0.37179804,-0.5777542,-0.054257676,-0.44551048,-0.095109455,-0.34932828,-0.9958168,0.6713252,-0.85484403,-0.19121529,-1.5025703,-0.19986628,-0.89833564,-2.455917,-0.41857147,-0.15889622,0.34917608,0.55674607,-0.13170545,-0.19800764,0.007062827,-0.05746389,-0.28471136,-0.1690044,-0.040133234,0.16266473
0.05437745,-0.28635406,0.21398982,-0.48389342,0.3218617,-0.5103753,0.044873066,-0.38858497,-0.0061703348,-0.30398494,-0.73299414,0.64485234,-0.80106074,-0.10761505,-1.2669618,-0.003630701,-0.6384453,-1.819394,-0.29459655,0.015943898,0.4442807,0.23078418,-0.007775047,0.17498083,-0.04190599,-0.08237111,-0.34096742,-0.1610091,-0.14593229,0.2263302
0.06391048,-0.108461305,0.23226827,-0.40766963,0.42030895,-0.29114288,0.029627947,-0.13198939,-0.012633635,-0.19570322,-0.49389955,0.51350933,-0.46890718,-0.19197169,-1.035773,-0.080670424,-0.116085455,-0.65523434,0.18064062,-0.1171045,0.328498,0.2701899,-0.18712643,0.13700272,-0.1457714,0.014542399,-0.060872793,0.010970309,0.18387638,0.04814613
0.104168385,-0.32663116,0.32887495,-0.70990086,0.35592484,-0.6624973,0.12119164,-0.35136914,0.039107516,-0.31714323,-1.1142682,0.6696341,-1.0884292,-0.21478345,-1.5533347,-0.08558306,-0.84658253,-2.3083675,-0.29235214,-0.049076907,0.49866876,0.43297777,-0.16784433,-0.115917884,-0.078862466,-0.19437197,-0.13243692,-0.2082208,-0.19123724,0.3119908
-0.05951479,-0.12963758,0.21445948,-0.014006113,0.14878137,-0.2872319,0.079431094,-0.123515144,-0.10947262,-0.009335068,-0.23557936,0.33802578,-0.4392157,-0.25261325,-0.63966906,-0.013041998,-0.18514034,-0.8034808,-0.023611283,-0.06558414,0.2921177,0.30505675,-0.1559898,-0.023011554,0.0013039405,-0.075133845,0.019668696,-0.34283006,0.023236515,-0.0039598737
-0.27191675,0.06463746,0.21847194,-0.13715827,0.31640577,-0.13965379,0.06598169,-0.058700837,-0.31449175,0.013689815,-0.17745635,0.31587455,-0.12720136,-0.30455443,-0.69458336,-0.06156839,0.5140042,0.44447955,0.30641723,-0.5543051,0.20753251,0.41297424,-0.3718255,-0.05488522,-0.010041749,0.109336406,-0.015400046,-0.008634094,0.20622121,-0.38241225
0.093586594,-0.51921284,0.38459963,-1.0156908,0.3059331,-0.7288754,0.15926668,-0.7007456,-0.014514066,-0.45551026,-1.0493234,0.62788093,-0.96005875,-0.20245197,-1.2415133,-0.1202096,-0.5527072,-1.9093477,-0.39411092,-0.106069006,0.46391016,0.09542168,0.021763775,0.09008554,-0.14722992,-0.17142057,-0.39133608,-0.3501539,-0.41530517,0.28175038
-0.07528638,-0.12844527,-0.007532258,-0.13132443,-0.085229635,-0.22644961,0.017534656,-0.15074086,-0.16014823,0.07274165,-0.20426112,0.13914986,-0.18089043,-0.14285691,-0.3862873,0.03642538,-0.18408938,-0.71840197,-0.0775316,0.028721802,0.10324789,0.41766804,-0.20293574,-0.23010223,-0.051731687,-0.07682371,-0.043834504,-0.048180383,0.08072861,0.042534336
-0.084610954,-0.21291426,-0.13878234,-0.30950287,-0.13996963,-0.15974931,0.10914782,-0.24343425,-0.52354586,0.12455645,0.054360025,0.021418806,-0.09610529,-0.24862011,-0.18775004,0.09708415,0.0040628696,-0.52785444,-0.17412694,0.021077562,0.32462108,0.7281091,-0.38933188,-0.16123849,-0.13062763,-0.061265014,-0.03588255,-0.1903195,-0.02301983,0.13757898
0.04826748,-0.2182428,0.23084185,-0.4962666,0.21277903,-0.3766207,-0.01419045,-0.31027222,0.079161055,-0.18182404,-0.5241241,0.31529027,-0.41507286,-0.07637371,-0.72565395,-0.1485112,-0.24924102,-1.0533487,-0.1830455,-0.08338997,0.17840904,0.21756761,-0.07829568,-0.057610136,-0.030336557,-0.048719585,-0.09243026,-0.0110539235,-0.12433718,0.1285764
0.17403306,-0.6284183,0.5083972,-1.20579,0.32787964,-1.3444945,-0.08412216,-0.9336202,0.29587972,-0.6102783,-1.7338232,0.9344402,-1.5089626,-0.112662114,-2.124056,-0.114389025,-1.2979114,-3.8784437,-0.8319928,-0.07704491,0.625662,0.8497836,-0.1866644,-0.08011804,-0.04297186,-0.15164998,-0.6884286,-0.11089738,-0.30916804,0.3199852
-0.25433412,-0.08257536,0.06368022,-0.12959304,0.10955447,-0.22027232,-0.00358673,-0.22183222,-0.23170549,0.12936416,-0.046895336,0.1825867,0.072353356,-0.26722938,-0.3862096,-0.10354254,0.43061727,0.031163516,0.15256451,-0.29168063,0.1835929,0.54439867,-0.4119442,-0.124910064,-0.105647996,-0.065266296,0.060554545,0.08823653,0.1891889,-0.21440834
0.039928295,-0.1352811,0.11703994,-0.23981476,0.08840753,-0.32334352,0.20136568,-0.15405974,-0.21628034,-0.032886494,-0.32413933,0.19106883,-0.33459124,-0.09423819,-0.4382826,-0.02193667,-0.16164069,-0.9248918,-0.2571594,-0.089654654,0.3437625,0.26010773,-0.117702916,0.023768926,-0.023001112,-0.101173386,-0.043158896,-0.43708304,-0.15987943,0.09823423
-0.0145684,-0.2731987,-0.019314507,-0.58579415,0.05811486,-0.5041848,-0.08081382,-0.50838023,0.014709258,-0.045787454,-0.6902167,0.27211714,-0.49023265,-0.09724632,-0.93285024,-0.13606185,-0.28495988,-1.502784,-0.21680367,-0.08576713,0.42204574,0.6117707,-0.3579049,-0.24179086,-0.14487676,0.014000187,-0.26619408,0.14196973,0.034617577,0.16511697
0.0054930085,-0.11014779,0.0014272835,-0.19022188,0.15748799,-0.2510987,0.011534756,-0.089614645,-0.06305603,-0.08227094,-0.343941,0.28787285,-0.17667355,-0.055123806,-0.6303041,-0.08856015,-0.045167785,-0.66912454,-0.0024438715,-0.08380318,0.2383285,0.36985412,-0.16519102,0.021495042,-0.06519907,0.02657613,-0.12512757,0.21725349,0.03356577,0.12761982
0.019340934,-0.19503833,0.28404537,-0.64976877,0.3046821,-0.52791166,-0.023922237,-0.33629635,-0.13874176,-0.27215755,-1.0043489,0.60705584,-0.94598967,-0.20433421,-1.4935083,-0.15568776,-0.87433857,-2.1064947,-0.27148905,-0.037894595,0.37174922,0.61144555,-0.27665827,-0.39843187,-0.08832234,-0.11452764,-0.16258517,-0.042865984,-0.048868444,0.18142839
0.03600347,-0.5457373,0.41516787,-1.2269648,0.3556596,-0.8993623,0.061102487,-0.8590535,0.22410306,-0.4692083,-1.2141528,0.55787885,-0.8811802,-0.12200073,-1.2137969,-0.2666402,-0.5644884,-2.1782691,-0.5202833,-0.16196916,0.33354115,0.30728832,-0.053115852,-0.23474783,-0.01759253,-0.170838,-0.32660568,-0.37254104,-0.49019054,0.28346044
0.00979904,-0.107545696,0.23564576,-0.3168641,0.4289561,-0.25868538,0.047381632,-0.095216356,-0.14279042,-0.19077614,-0.5898944,0.5018889,-0.33820888,-0.21902475,-1.0814366,-0.17432478,-0.048742924,-0.46408892,0.18719728,-0.25881928,0.36590824,0.26316974,-0.1703774,0.16573738,-0.13520746,0.013199639,-0.11068651,0.03960089,0.13454716,0.030408012
0.10053158,-0.31583706,0.20637384,-0.59750456,0.2392545,-0.6977261,0.04570908,-0.5646488,-0.09828663,-0.28380045,-1.0989132,0.60713565,-0.98961174,-0.15259828,-1.3891462,-0.01797777,-0.8943577,-2.643724,-0.41894656,-0.030430697,0.5214492,0.53164434,-0.117332466,-0.10658592,-0.12680608,-0.13482472,-0.44355682,-0.18351169,-0.11536917,0.23591447
-0.091897115,-0.07411011,0.1845539,-0.045391783,0.08866043,-0.22440591,0.06705182,-0.0816049,-0.21459192,0.04010139,-0.08915423,0.21265794,-0.11045052,-0.10339084,-0.5441716,-0.10934305,0.0454954,-0.47428346,0.07170915,-0.11644786,0.18521981,0.43551806,-0.24661161,0.025015991,-0.062106412,0.0013596728,0.04837122,-0.08278003,0.09726418,-0.019413093
-0.0657822,-0.11245621,-0.0010873734,-0.11580953,-0.03337348,-0.16893347,-0.023235863,-0.15609744,-0.1849441,0.08845803,-0.17868128,0.10638946,-0.14123683,-0.12706017,-0.49846494,0.017004127,-0.1512515,-0.64746344,-0.07866771,-0.0067314645,0.2531304,0.5933859,-0.2689079,-0.10219855,-0.044824075,0.031802602,-0.062389143,-0.16647871,0.13688174,0.07364374
0.12771954,-0.33375773,0.24840325,-0.66756946,0.27879152,-0.6495692,0.11380567,-0.37962666,-0.25941098,-0.30433193,-0.9750414,0.48975012,-0.7688239,-0.13649212,-0.96111226,-0.24232814,-0.7270226,-1.8483952,-0.35993904,-0.17401816,0.31638896,0.26329616,-0.19452105,-0.059669577,0.03196403,-0.27897787,-0.05787888,-0.5307256,-0.4290031,0.3364836
-0.041401453,-0.08786407,0.081044756,-0.1104534,0.09584507,-0.15717453,0.03617839,-0.216969,-0.23329893,-0.009395296,-0.26804337,0.22788799,-0.26081374,-0.13036665,-0.6321874,-0.106971435,-0.123445496,-0.6777694,-0.0023379736,-0.1117061,0.2285524,0.26533324,-0.28083026,-0.08298246,0.005104411,-0.058949105,-0.031141605,-0.18061471,0.060155924,0.043880694
-0.043771103,-0.085642464,0.05928447,-0.12971082,0.08111358,-0.19052798,0.016953884,-0.15582111,-0.19927695,-0.044019237,-0.40155333,0.2848789,-0.26535735,-0.09259785,-0.5395169,0.017887877,-0.2682411,-0.810907,0.005743601,-0.09213008,0.106702425,0.24725425,-0.135844,-0.22090521,-0.07523011,-0.09569955,-0.11081711,-0.053183448,0.0034738516,0.05512452
-0.13143815,-0.06800512,0.19395241,0.14474314,0.116161846,-0.12287804,0.013624655,-0.032813895,-0.4110956,0.064478815,0.10021301,0.10292892,-0.0733352,-0.20777862,-0.293491,-0.07772659,0.10148969,-0.16193959,0.07720262,-0.20933673,0.25067553,0.43109897,-0.24673142,-0.0069023143,0.11593549,-0.057211906,0.15120834,-0.32265955,0.027279103,-0.13935517
-0.06770657,-0.09777094,0.28317273,-0.285992,0.35967878,-0.12850416,0.03093511,-0.1298193,-0.16054459,-0.16057311,-0.49237406,0.39856994,-0.31469986,-0.21860889,-1.0142848,-0.2724501,0.018447667,-0.22470765,0.30060166,-0.32864976,0.26212764,0.26276907,-0.32186282,-0.081928164,-0.11735254,-0.05845768,0.06406674,-0.09789914,0.040471707,-0.1087793
-0.09570557,-0.054319587,0.036693804,-0.16446775,0.138709,-0.11677986,0.020673584,-0.079609364,-0.113961786,0.027591348,-0.15271834,0.23514146,-0.13145228,-0.158155,-0.49963358,-0.01483311,0.15452407,-0.28903136,0.14239703,-0.08462935,0.26023018,0.2995388,-0.230627,0.057230014,-0.09863188,-0.038750976,-0.09940391,0.08321179,0.085169554,0.08136127
-0.0833818,-0.031377897,0.095439754,-0.16375399,0.19618219,-0.20722874,0.03513229,-0.022590257,-0.08677596,-0.073045775,-0.15883553,0.33756152,-0.070284,-0.19118816,-0.61454123,-0.07802879,0.24083395,-0.12272617,0.18543394,-0.16571891,0.20667522,0.2542196,-0.23299874,0.019595832,-0.059441846,-0.00015676767,0.02778881,0.07828408,0.09991059,-0.103964254
0.09447281,-0.39522523,0.14089695,-0.7877301,0.1959475,-0.74729073,-0.11162954,-0.5406903,0.14439216,-0.2737479,-1.191753,0.5571608,-0.9029356,-0.10871358,-1.3902527,-0.02589674,-0.75230914,-2.562578,-0.35571602,0.034606997,0.62480843,0.5993267,-0.18415491,-0.09484208,-0.11145422,-0.14674538,-0.4306487,0.08833325,-0.07901344,0.2800254
-0.12832518,-0.10952277,0.0289557,-0.33791408,0.119455054,-0.22735037,-0.10423868,-0.27373663,-0.07333881,0.017747797,-0.4573979,0.3242996,-0.32976794,-0.20120806,-0.834463,-0.011802034,0.022008646,-0.65404546,0.09952622,-0.117901415,0.28789452,0.35558504,-0.32557398,-0.116168134,-0.11728235,0.0044768173,-0.15746629,0.16445343,0.16434526,0.08470528
-0.08788352,-0.16593795,0.20527977,-0.5397536,0.1569279,-0.6040563,-0.079643525,-0.39971462,0.024081044,-0.27052975,-1.0473889,0.5950637,-0.97665834,-0.12275083,-1.46627,-0.0695228,-0.92408234,-2.5428421,-0.43203256,0.085457616,0.52751,0.6508177,-0.17688535,-0.25760373,0.0071831555,-0.02637167,-0.30447304,-0.09191861,0.0048494143,0.19788775
0.16091168,-0.29622567,0.17680047,-0.65273803,0.24927947,-0.65518904,-0.053278044,-0.3058602,0.19099472,-0.20275563,-0.8070649,0.6561973,-0.7323532,-0.06642613,-1.351007,0.018746495,-0.38708287,-1.8595314,-0.11184389,0.003961267,0.5391042,0.53818446,-0.160033,0.13933544,-0.10310485,0.020032573,-0.23993354,0.0823839,0.10868049,0.26305228
0.013627155,-0.18656608,-0.06715175,-0.31848052,-0.039545115,-0.21976341,-0.014668802,-0.21635331,-0.19258064,0.062031865,-0.34055173,0.09526169,-0.22245593,-0.09382423,-0.48944435,0.07171741,-0.09796344,-0.9107547,-0.009009516,-0.03634026,0.40346402,0.52161485,-0.26554778,-0.10746045,-0.09620669,-0.056354724,-0.13626802,-0.01052392,0.06887667,0.18668981
-0.09133358,-0.2739627,0.48871842,-0.70676816,0.40732977,-0.70142126,-0.07959702,-0.49920467,0.12614538,-0.3448131,-1.2233068,0.77921057,-1.2346891,-0.15036857,-1.8453285,-0.024317421,-0.86184156,-2.4602964,-0.18537939,0.1318299,0.61682606,0.66844183,-0.19145182,0.04011384,-0.24899656,-0.11755269,-0.4519398,-0.036961835,0.20300356,0.16143881
-0.050814886,-0.1108236,-0.012539594,-0.1652241,0.059033126,-0.15154837,0.049788684,-0.117809944,-0.08262876,0.022901949,-0.14012977,0.11130051,-0.086057216,-0.1262185,-0.3852316,-0.060662515,0.01162446,-0.52203166,0.014795065,-0.06422544,0.1366917,0.33813363,-0.15161553,-0.089340694,-0.022475358,-0.052466266,-0.030381288,0.1727895,0.07349998,0.028296396
-0.124096796,-0.07302056,0.22147186,-0.022698537,0.14598101,-0.15899308,0.03560325,-0.24413504,-0.19272079,-0.003914329,-0.18938138,0.20808555,-0.21874364,-0.23544124,-0.5707186,-0.11100524,0.013599525,-0.4765294,-0.014250254,-0.14458396,0.14173168,0.22395179,-0.2704947,-0.15200132,-0.039519217,-0.09931386,-0.00840254,-0.26177853,0.11762339,-0.14678371
0.044433206,-0.26334414,0.2635852,-0.70167893,0.27268672,-0.727904,0.050483145,-0.5437803,0.06275809,-0.31914845,-1.0970864,0.54630923,-0.97842354,-0.17102392,-1.2770364,-0.042270612,-0.8698726,-2.4459944,-0.43599316,0.042130083,0.44707584,0.44363678,-0.09444668,-0.21301809,-0.14025548,-0.15079623,-0.31777328,-0.2498146,-0.14544299,0.22527465
0.12551661,-0.113465965,0.036705144,-0.22791234,0.056708656,-0.21898933,0.047800355,-0.06498681,-0.14425997,-0.075080015,-0.32389313,0.22582309,-0.2849228,-0.08334304,-0.5667047,-0.011409769,-0.2154026,-0.85373324,-0.14226866,-0.087888405,0.36970475,0.17776376,-0.03027876,-0.017103218,0.009996429,-0.06649343,-0.08946961,-0.21191175,-0.109760284,0.1765744
0.20810887,-0.71090496,0.640657,-1.3805728,0.50237375,-1.2934449,0.05316878,-1.0497941,0.16297105,-0.4893603,-1.7088882,0.7674184,-1.335904,-0.13714018,-1.5923747,-0.3455321,-0.9956596,-3.2001884,-0.66407096,-0.25290513,0.54473674,0.54803085,-0.119123705,-0.37841424,-0.029716618,-0.28035858,-0.36773098,-0.62436056,-0.48456123,0.36244175
0.085147165,-0.36924213,0.26133192,-0.9352496,0.39294705,-0.98094696,-0.14492138,-0.66562325,0.2413845,-0.34918258,-1.2412425,0.7059716,-0.9427306,-0.08606968,-1.586526,-0.16905722,-0.76168656,-2.5041986,-0.35695022,-0.06863005,0.5443173,0.6935486,-0.23243758,-0.16120669,-0.14566064,-0.04979434,-0.46445546,-0.017129598,-0.1253791,0.20987155
0.088441715,-0.29451007,0.117127776,-0.80957395,0.303,-0.5950026,7.4259005e-05,-0.38548216,0.25176206,-0.30892304,-0.8080809,0.5152872,-0.5793141,-0.10661296,-1.184284,-0.18363872,-0.26195198,-1.4329963,-0.17017639,-0.06156287,0.39892262,0.3934845,-0.16363311,0.040771794,-0.07968119,-0.07965052,-0.26192266,0.053071316,-0.09736424,0.23908718
-0.017189898,-0.1072166,0.15284006,-0.5874014,0.15181015,-0.42936194,-0.0957375,-0.285628,0.060824744,-0.12612315,-0.71381044,0.39366975,-0.55245095,-0.16693991,-1.0946983,-0.08699802,-0.19929577,-1.088872,0.01718422,-0.098870955,0.29685217,0.48076347,-0.22406153,-0.1583448,-0.119246826,0.002136385,-0.2022493,0.07502302,0.041853916,0.059325367
0.010939902,-0.20189375,0.18756634,-0.3254585,0.21022575,-0.32718438,0.057159916,-0.2607521,-0.078308694,-0.15659344,-0.4766398,0.320683,-0.44133508,-0.12924461,-0.7732482,-0.04501285,-0.30570176,-0.9067388,-0.050550707,0.009285332,0.27688438,0.16457145,-0.11834528,0.02750943,-0.027628029,-0.09812786,-0.15429308,-0.20251688,-0.08945704,0.14254506
-0.002003281,-0.09394837,0.13830672,-0.24342293,0.15733998,-0.21805888,0.0013125921,-0.14367759,-0.07449897,-0.09589121,-0.35464996,0.34653795,-0.341197,-0.14717518,-0.8166882,-0.051128138,-0.084336266,-0.6976456,-0.0015878119,-0.05726113,0.30726835,0.2916314,-0.10879197,-0.036823783,-0.014086453,-0.0016073193,-0.060234055,-0.027538935,0.10712694,0.07084821
-0.2507687,-0.029456386,0.09596504,-0.20350528,0.15486288,-0.26203778,-0.0056945533,-0.100934505,-0.2754445,0.051965244,-0.15484047,0.24184492,0.058212407,-0.2645972,-0.73943096,-0.027648645,0.4251817,0.08315051,0.2954017,-0.42263082,0.37550822,0.67647254,-0.4849044,-0.069304645,0.038010012,0.049891643,0.021475397,0.03105689,0.24099042,-0.2502477
-0.028940313,-0.1257253,0.1743955,-0.28723678,0.25467134,-0.16572672,-0.040270373,-0.10945649,-0.09114249,-0.076443166,-0.35997444,0.3878874,-0.32008716,-0.12472472,-0.82537085,-0.06990315,0.07190154,-0.32381472,0.16722804,-0.14250362,0.2122458,0.2838374,-0.1618107,0.053853348,-0.060247574,0.009438614,-0.018845022,0.04426897,0.14601278,0.023496086
0.09367013,-0.5139217,0.5085863,-1.1113191,0.27552328,-1.0182706,0.051472567,-0.9166307,0.21584685,-0.3898007,-1.2664714,0.560856,-1.0020239,-0.16578598,-1.0740786,-0.16951519,-0.8025043,-2.4131818,-0.614371,-0.14041492,0.31074634,0.43217903,-0.07429336,-0.40078938,-0.040106907,-0.118789904,-0.40926927,-0.44532487,-0.4452248,0.2956622
-0.013283497,-0.06597899,0.13774127,-0.103935525,0.13508695,-0.17299315,0.00096078217,-0.117610276,-0.13660377,-0.09669979,-0.2945616,0.2401042,-0.32430914,-0.09388859,-0.59342086,-0.07093661,-0.27252963,-0.8068794,-0.09156563,-0.067581296,0.23001002,0.21171142,-0.11491173,-0.10285428,-0.0019273616,-0.034528088,-0.10382171,-0.08628887,0.047604825,0.0932654
